Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
-1.1584566010886084,1.2172626170729899,0.38305958381643296,0.5511454332733311,1.1015853426272901,-0.34172964144646195,-0.875449659704789,0.163465445881895,-0.21179191991171603,-0.0540707542892082,-0.0424340561844979,-0.21024066196809302,0.6180604464718471,0.697929493333725,0.21023599508531698,0.9686326048950559,0.20170505904611602,-0.520344388094727,-0.414204356188278,-0.293462492196386,-0.0857682959653273,-0.21914463552171104,-0.620275344868835,0.0885867810855994,0.34778154250765997,0.38891106904810396,-0.632920148778389,0.027620993964413997,0.0321721342679975,-0.3132885118893834,0
-1.1529815409188682,-6.174087588258869,-5.205599202404031,-1.2701696884626998,1.36386432646018,0.25689329197652305,-1.78624429003741,-2.7216358077928002,-2.19528420761706,-0.997955375417288,-0.321405798791432,0.0713634148476178,-0.930200000831872,-1.0706662930822601,-0.0905819982378812,2.00945930851039,1.61359129742943,2.14622278537996,-0.9049725073098691,0.8415716808694731,-0.119119198970422,-1.28606765203552,0.5564048986648139,-1.02472578456385,0.514720905179393,-1.46838987421862,-0.378476796240829,0.54761505823179,-1.58085999898214,-0.2336866157680787,0
0.05797542108529842,-0.936457883084475,1.82158994004242,-0.85047441605038,-0.465903833936364,0.361556413454355,-0.589211644979368,0.296938850054587,0.498126269226589,1.1464449013132298,-0.114486630649129,1.6094422151340202,-1.5122794597165399,1.91994594794335,2.2750521319202996,-0.988717635957962,-0.15512494193467802,0.198453203118541,0.93769965912818,0.0554107452454689,0.0979418940242122,0.24340120695830603,1.1998421254081202,-0.0069560784575052,0.739151039196745,-0.697047245898515,-0.329895436847119,0.272265098558188,0.0868379542794656,-0.34967109625421877,0
-0.09595800137932192,-0.8248059342989379,0.5828686742603361,-2.23719831962398,-1.89001850797697,3.88959290014901,2.6113299208323704,0.892565603936325,0.483279523778406,1.03650227238909,-0.37744718168129704,0.8469638954757491,-2.61082507532353,1.21131702615133,2.2276962324807204,-0.42755522721529604,-0.7616612878214009,0.209997286767224,-0.250099112342847,-0.43056318059424104,-0.14369412702117002,-0.00277788005837517,0.645043373873144,0.23007196958989704,0.688996059439104,-0.140963645501096,0.0874745003303278,0.479095040360469,0.245696343131185,-0.3225240909973801,0
-0.840208199760591,-1.24714499134104,0.4970533097652379,1.66052101325048,-0.10278086252095699,1.2293227535582,0.8973134548922591,0.239849184837961,0.579409511490119,-0.172266053742914,-1.7365932207687802,0.720283503229147,0.5983417415477359,-0.0108744555529303,-1.642044096275,0.21475430153613395,-1.1376208348873897,2.2249011260118197,-1.9624549137855902,-2.1829688713157203,-0.08426692036580799,0.0463890817575499,0.33640008497611606,-0.154299937292154,-0.698537328367136,0.234308714368783,0.43451275098165004,0.07799279501722,0.0802989159466985,-0.3040129519194473,0
0.5820018531006305,1.9507722899683702,-0.395386347460625,-0.455321377913407,0.136352919796849,-0.495801014522811,-0.15062922817143398,-0.647121456829255,0.187347397690725,1.1925521989132,-0.036468797873227,0.821031276724163,0.620550275088297,-1.00869336115277,0.471449621588055,0.509689619319735,0.474725181716934,-0.855409880658962,0.6402348992269521,0.15591868997479402,-0.258461878263191,-0.0883721480995441,-0.257003011453703,0.392005320183348,0.6745460705185379,-0.42181348954279996,-0.9857270016202461,0.0417897395352941,-0.0309124460553751,-0.32232418668768315,0
-0.2859636471930387,-0.9346222938498041,0.6788278048247801,2.3039723275071804,-0.224195618321773,0.563439187052696,-0.144153325997104,0.9465981761865109,-0.346145316396617,-0.536769617929765,0.15069333202963,1.93469982688827,0.6275907010215149,-0.0054354574969606,-0.10363232599679699,0.520881718105319,-0.168102280399386,-0.479449438750434,-0.438567943247085,0.020677869672776003,0.0504791596629591,-0.19821656568321203,-0.329270800334117,-0.0470747276479912,0.21360796253455103,-0.0420715838882535,0.0507666378260573,-0.5657007209580129,-0.372642380139514,-0.34531318230282637,0
-0.24607993964885386,-0.872097125322732,1.10882265807051,-0.567180173543788,-0.672698337762761,2.2538926557882797,3.4474295796378898,-0.0930289111447762,1.21493759355907,-0.6794559005188671,-0.37173145559248905,-0.475289238869172,-0.10822091832355699,-0.00528725164601224,0.63171138769613,0.911832137023101,0.47915861296135404,-0.825444650941559,0.49051533347613996,0.17017810744417097,-0.14274476556243698,0.0804005732491398,-0.10049794758639001,-0.0318914998909635,0.980131392641788,-0.148065319051553,-0.550452188192256,-0.206069650968245,0.0734166875339461,-0.27330764995000384,0
-0.9610175081982828,-0.980184321887222,-3.64715368157184,-1.5655502442009699,1.06975296464623,-1.44131904899732,-1.01082650761988,1.96475572421161,-0.6633169297392,-0.169126726383375,-0.613402075222186,-0.35837501477240397,-0.20727865995786302,-0.550506056658822,0.9035379271296221,0.99409550272976,0.101945509470725,-0.0797636966277517,-0.35126666291749203,-0.254794567854051,2.2996824102306204,0.664813499700436,-0.806461551896227,-1.12739839125397,0.502077161114224,0.0869524491343609,0.946487826595259,-0.34384749032435996,0.19668221180967801,4.4404759535647855,0
0.6796685033593047,1.79560694982384,-0.223292724565232,-1.97782070051056,0.24067703970996898,0.918238123572769,0.69518662848864,-0.0957555864537946,0.23863743085288,0.9747412283592671,-1.07428269978414,0.17658140603289801,0.564590277707743,-0.00854904933774632,-1.5406038727443898,0.7413808872631229,-0.8620245414335309,2.02010035135269,-1.31386930390223,-1.0199248100772,-0.13185944042009298,-0.144331968828595,-0.18625814777411104,0.25191456673318396,-0.468812859436149,-0.27951009588373904,-0.0273125521639475,0.0343357804181625,-0.013607120195779,-0.10047038378606601,0
0.3788560628795371,-0.702594010647798,0.8917237756512291,1.06338279918699,-0.891340448847391,1.10727784271716,-0.620799502829792,1.13288789672868,-0.18925861028606303,-0.643576687030378,-0.946902726107879,-1.40066991447807,0.0979824873244441,0.7272076538862952,-0.00113703761890149,-0.26190866370892,0.0239932517853977,-0.587329711151687,-0.567061638375507,0.389325068882111,0.0325345263090573,-0.31206432994842204,-0.916034069321222,-0.38351105681741104,-0.631718710262594,0.6220512583256529,0.35821659225698904,-0.0474879139420035,0.0387310115179099,-0.34967109625421877,0
1.2283958799096573,-1.80568217872551,2.23428685288234,-0.527537556817767,-1.00768247511298,0.24015096390661703,0.329327350055175,-0.7675219533359989,-4.7546214590147695,0.372634902861766,0.598968358964075,0.47270908350083796,1.12907456874955,-0.0999903110516529,0.33640328863884394,-1.16760107262241,0.192247807979219,-0.41196894072212703,-0.0928942676508574,0.20389532876938898,-0.8732979572524651,4.34354433167974,-2.09874534350012,0.747282635939261,-0.435045563249085,-0.31452788720999797,0.17006531662306,0.41702522938644104,0.19053468075625302,-0.34807186177664357,0
0.6402691280609046,-2.12046171228306,-0.954256931138013,1.6397837404093,-1.25936906171126,1.7098985663521498,0.96478779540488,-0.22393744696373102,0.634599399375718,-0.00896703513710356,-0.874698072440752,0.710061526062845,0.318900733213315,-0.352422278064745,0.0335985874716273,0.5273884248695271,0.26169047993204003,-0.5221808810997429,-0.41155194425896896,-1.3473380271102398,-0.36347758003392494,0.19878125980071398,0.8829705960415991,0.584979642717055,-1.61163433201174,0.60353532491582,0.8362831275936009,0.0212323979472119,-0.0705389204756933,-0.3492313067728856,0
-1.2671154875342228,1.10434872729577,-0.40365752119080606,0.8947006669594659,0.0111157217081488,-1.15159977133811,-0.7688461647336079,-0.431250046637515,-0.0780890592481989,0.627611195489339,-0.273483288071549,-0.254926940444408,0.244826397825731,0.28452954202856606,-0.0551538762823681,1.4934045847394601,0.6593981601445079,-0.48805718320561403,-0.11736034480966698,-0.15713510823135501,0.112481263514845,0.0204666661878752,-0.0937196861510027,0.0181053469180557,0.455969511031949,0.00649839554946301,0.951103869652158,-0.0637103066848626,0.0307098584180346,-0.02438680351542671,0
-0.16239575074674698,-1.4076310147701,-0.7170031012924669,1.00561522311035,0.607531083307292,1.14060504057223,0.139189585353648,0.27492361130584897,-1.26718289991721,0.915853871893196,0.27191471795080496,-0.927649817233497,0.501474547811651,1.27281402934503,-1.13362928187524,-0.0165141090695173,0.197960272413656,-1.05555096533096,0.147828930698354,-0.6745691666813579,-0.99752836715252,0.655895919123055,0.954026269999841,0.998930286557122,0.6198449196275041,0.0615450411291329,-0.6270030991883511,-0.0131635782626101,-0.6517379193072529,-0.2333267880106243,0
